Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1736,Female,30,2,Manufacturing Director,4,Single,6670,2,No,20,3,9,3,2,5,4,1,4
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1772,Male,94,1,Laboratory Technician,1,Divorced,20520,1,No,20,3,5,2,3,5,3,0,4
53,No,Non-Travel,661,Research & Development,1,4,Medical,1775,Female,60,4,Manufacturing Director,3,Married,22308,4,Yes,20,3,27,2,2,3,2,0,2
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1835,Female,77,2,Sales Representative,4,Married,4244,2,Yes,20,3,20,4,2,4,2,0,3
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1849,Male,92,2,Sales Executive,4,Married,19246,1,No,20,3,7,5,3,7,7,7,7
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1873,Male,98,1,Research Scientist,4,Married,7975,8,No,20,3,19,2,4,5,2,0,4
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1970,Male,36,2,Healthcare Representative,3,Divorced,18079,1,No,20,3,9,2,3,9,7,2,8
31,No,Non-Travel,697,Research & Development,10,3,Medical,1979,Female,40,3,Research Director,3,Married,26862,4,No,20,3,13,2,4,11,7,4,8
27,No,Travel_Rarely,155,Research & Development,4,3,Life Sciences,2064,Male,87,2,Manufacturing Director,2,Married,5174,1,Yes,20,3,6,0,3,6,2,0,3
38,No,Travel_Frequently,216,Research & Development,23,3,Life Sciences,12,Male,44,3,Manufacturing Director,3,Single,8787,0,No,21,4,10,2,3,9,7,1,8
37,No,Travel_Rarely,408,Research & Development,19,2,Life Sciences,61,Male,73,1,Research Scientist,2,Married,10227,4,No,21,4,8,1,3,1,0,0,0
46,No,Travel_Frequently,1211,Sales,5,4,Marketing,62,Male,98,2,Sales Executive,4,Single,20445,4,Yes,21,4,14,4,3,9,6,0,8
44,No,Travel_Rarely,1488,Sales,1,5,Marketing,68,Female,75,2,Sales Executive,1,Divorced,4009,5,Yes,21,4,9,2,2,4,3,1,3
24,No,Travel_Rarely,1353,Sales,3,2,Other,128,Female,33,2,Sales Executive,3,Married,17519,0,No,21,4,4,2,2,3,2,0,2
59,No,Non-Travel,1420,Human Resources,2,4,Human Resources,140,Female,32,5,Manager,4,Married,21922,9,No,21,4,30,3,3,3,2,2,2
41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,200,Male,94,1,Laboratory Technician,1,Married,6961,2,No,21,4,7,2,3,5,0,1,4
33,No,Travel_Rarely,147,Research & Development,4,4,Medical,305,Female,47,1,Research Scientist,2,Married,13248,6,No,21,4,7,3,3,3,2,1,1
31,No,Travel_Rarely,1463,Research & Development,23,3,Medical,367,Male,64,2,Healthcare Representative,4,Married,14408,0,No,21,4,10,2,3,9,0,7,8
28,No,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,395,Female,66,1,Research Scientist,4,Single,4488,1,No,21,4,5,3,3,5,3,0,2
45,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,544,Male,69,1,Research Scientist,4,Married,9655,3,No,21,4,8,3,2,2,2,0,2
42,No,Travel_Rarely,319,Research & Development,24,3,Medical,605,Male,56,3,Manufacturing Director,1,Married,6950,1,Yes,21,4,10,5,2,10,9,5,8
18,No,Non-Travel,1431,Research & Development,14,3,Medical,1839,Female,33,1,Research Scientist,3,Single,8018,1,No,16,3,0,4,1,0,0,0,0
31,No,Travel_Rarely,688,Sales,7,3,Life Sciences,613,Male,44,3,Manager,4,Divorced,25291,9,No,21,4,10,3,2,5,4,0,1
24,No,Travel_Rarely,823,Research & Development,17,2,Other,643,Male,94,1,Laboratory Technician,2,Married,9100,1,No,21,4,1,2,3,1,0,0,0
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,729,Male,48,3,Sales Executive,1,Married,23772,5,Yes,21,4,20,2,3,18,13,1,12
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,733,Male,32,3,Manufacturing Director,1,Divorced,4809,1,No,21,4,9,4,2,9,7,1,7
30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,806,Male,38,1,Laboratory Technician,3,Married,24375,3,No,21,4,7,2,3,2,2,0,2
35,No,Travel_Rarely,950,Research & Development,7,3,Other,845,Male,59,3,Manufacturing Director,3,Single,18869,3,No,21,4,17,3,4,8,5,1,6
36,No,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,878,Male,77,1,Human Resources,1,Married,8635,0,No,21,4,6,3,3,5,4,0,3
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1853,Male,79,2,Sales Executive,4,Single,26075,8,No,13,3,4,2,4,0,0,0,0
43,No,Travel_Rarely,177,Research & Development,8,3,Life Sciences,920,Female,55,2,Manufacturing Director,2,Divorced,23814,4,No,21,4,4,2,4,1,0,0,0
39,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,932,Male,70,1,Laboratory Technician,1,Married,4303,7,Yes,21,4,8,2,1,2,2,2,2
36,No,Travel_Rarely,938,Research & Development,2,4,Medical,958,Male,79,1,Laboratory Technician,3,Single,12287,4,No,21,4,16,6,3,11,8,3,9
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1237,Female,77,3,Manufacturing Director,1,Divorced,4235,2,Yes,21,4,17,2,3,7,7,7,7
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1241,Male,63,1,Research Scientist,2,Married,9369,0,Yes,21,4,12,2,3,11,9,5,7
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1860,Male,81,1,Laboratory Technician,3,Single,13624,4,No,13,3,8,3,3,0,0,0,0
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,1397,Male,71,3,Healthcare Representative,3,Married,3449,3,No,21,4,13,2,3,6,4,0,5
58,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1423,Female,76,5,Research Director,1,Married,22456,3,Yes,21,4,32,3,3,9,8,1,5
30,No,Travel_Rarely,330,Human Resources,1,3,Life Sciences,1499,Male,46,1,Human Resources,3,Divorced,15428,0,No,21,4,6,3,4,5,3,1,3
40,No,Travel_Rarely,898,Human Resources,6,2,Medical,1550,Male,38,4,Manager,4,Single,17381,1,Yes,21,4,21,2,3,21,7,7,7
36,No,Travel_Rarely,1157,Sales,2,4,Life Sciences,1556,Male,70,1,Sales Representative,4,Single,17001,3,Yes,21,4,7,3,2,3,2,1,2
55,No,Travel_Rarely,685,Sales,26,5,Marketing,1578,Male,60,5,Manager,4,Married,23037,1,No,21,4,36,3,3,36,6,2,13
26,No,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1581,Female,89,1,Research Scientist,4,Married,11133,1,No,21,4,1,5,3,1,0,0,0
28,No,Travel_Rarely,580,Research & Development,27,3,Medical,1622,Female,39,2,Manufacturing Director,1,Divorced,20460,0,No,21,4,6,5,2,5,3,0,0
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,1654,Male,66,2,Manufacturing Director,2,Married,7693,4,No,21,4,7,3,3,5,4,1,0
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,1702,Male,99,1,Sales Representative,4,Divorced,25103,1,Yes,21,4,3,2,3,3,2,0,2
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1744,Female,56,3,Human Resources,3,Married,6595,4,No,21,4,9,2,4,5,0,0,3
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1800,Male,65,3,Research Director,3,Single,7914,7,No,21,4,9,3,3,4,3,2,2
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1823,Male,92,2,Sales Executive,3,Married,22128,1,No,21,4,10,5,3,10,8,4,8
27,No,Travel_Rarely,728,Sales,23,1,Medical,1864,Female,36,2,Sales Representative,3,Married,7018,1,No,21,4,9,5,3,9,8,5,8
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1869,Female,64,3,Sales Executive,2,Married,14011,5,No,21,4,14,2,3,8,7,0,7
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1890,Male,94,2,Human Resources,4,Single,4223,1,No,21,4,10,2,2,10,1,0,8
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1909,Female,54,2,Sales Executive,2,Married,26841,5,No,21,4,14,3,3,5,4,1,4
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1950,Male,32,3,Sales Executive,4,Single,6770,1,No,21,4,14,3,2,14,8,2,1
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1956,Male,48,2,Research Scientist,1,Married,5771,1,No,21,4,10,6,3,10,8,8,7
56,No,Non-Travel,667,Research & Development,1,4,Life Sciences,2026,Male,57,2,Healthcare Representative,3,Divorced,26236,1,No,21,4,13,2,2,13,12,1,9
34,No,Travel_Rarely,704,Sales,28,3,Marketing,2035,Female,95,2,Sales Executive,3,Married,8978,1,No,21,4,8,2,3,8,7,1,7
30,No,Travel_Rarely,1358,Research & Development,24,1,Life Sciences,11,Male,67,1,Laboratory Technician,3,Divorced,13335,1,No,22,4,1,2,3,1,0,0,0
32,Yes,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,33,Female,72,1,Research Scientist,1,Single,4681,1,Yes,22,4,10,5,3,10,2,6,7
35,No,Travel_Frequently,853,Sales,18,5,Life Sciences,74,Male,71,3,Sales Executive,1,Married,11031,1,No,22,4,9,3,2,9,8,1,8
31,No,Travel_Rarely,655,Research & Development,7,4,Life Sciences,76,Male,48,2,Laboratory Technician,4,Divorced,9528,3,No,22,4,10,3,2,7,7,1,7
32,No,Travel_Rarely,427,Research & Development,1,3,Medical,78,Male,33,2,Manufacturing Director,4,Married,10877,1,Yes,22,4,9,3,3,9,8,7,8
46,No,Travel_Rarely,945,Human Resources,5,2,Medical,103,Male,80,2,Human Resources,2,Divorced,10425,8,Yes,22,4,16,2,3,4,2,0,2
40,No,Travel_Frequently,530,Research & Development,1,4,Life Sciences,119,Male,78,4,Healthcare Representative,2,Married,14115,1,No,22,4,22,3,2,22,3,11,11
51,No,Travel_Rarely,632,Sales,21,4,Marketing,120,Male,71,2,Sales Executive,4,Single,8423,0,Yes,22,4,11,2,1,10,7,1,0
37,Yes,Travel_Rarely,807,Human Resources,6,4,Human Resources,133,Male,63,1,Human Resources,1,Divorced,23648,4,Yes,22,4,7,3,3,3,2,0,2
36,No,Travel_Rarely,922,Research & Development,3,2,Life Sciences,155,Female,39,1,Laboratory Technician,4,Divorced,2561,5,No,22,4,7,2,3,1,0,0,0
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,190,Female,41,1,Laboratory Technician,1,Single,10224,7,No,22,4,10,2,4,5,4,0,4
38,No,Travel_Rarely,702,Sales,1,4,Life Sciences,230,Female,59,2,Sales Executive,4,Single,12930,4,No,22,4,12,2,4,8,3,0,7
19,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,243,Male,47,1,Laboratory Technician,4,Single,9241,1,No,22,4,1,3,2,1,0,1,0
41,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,248,Female,70,1,Sales Representative,2,Single,21728,1,Yes,22,4,4,5,2,4,3,0,2
29,Yes,Travel_Rarely,121,Sales,27,3,Marketing,283,Female,35,3,Sales Executive,4,Married,24525,1,No,22,4,10,3,2,10,4,1,9
30,No,Non-Travel,829,Research & Development,1,1,Life Sciences,292,Male,88,3,Manufacturing Director,3,Single,20925,1,No,22,4,12,2,3,11,8,5,8
43,No,Travel_Rarely,1034,Sales,16,3,Marketing,327,Female,80,4,Manager,4,Married,7744,5,Yes,22,4,22,3,3,17,13,1,9
44,Yes,Travel_Frequently,920,Research & Development,24,3,Life Sciences,392,Male,43,1,Laboratory Technician,3,Divorced,19920,3,Yes,22,4,19,0,1,1,0,0,0
40,No,Travel_Rarely,1124,Sales,1,2,Medical,453,Male,57,2,Sales Executive,4,Married,13273,2,Yes,22,4,6,2,2,4,3,0,2
26,Yes,Travel_Frequently,575,Research & Development,3,1,Technical Degree,510,Male,73,1,Research Scientist,1,Single,6582,0,No,22,4,7,2,3,6,4,0,4
40,No,Travel_Rarely,555,Research & Development,2,3,Medical,521,Female,78,2,Laboratory Technician,3,Married,13436,6,No,22,4,20,3,3,1,0,0,0
26,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,560,Female,90,1,Research Scientist,4,Divorced,3032,1,No,22,4,3,3,1,3,2,0,2
31,No,Travel_Rarely,525,Sales,6,4,Medical,653,Male,66,2,Sales Executive,4,Divorced,6219,4,No,22,4,13,4,4,7,7,5,7
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,707,Male,57,2,Sales Executive,2,Married,15678,0,No,22,4,4,4,3,3,2,1,2
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1935,Female,89,2,Sales Executive,1,Married,20328,4,No,16,3,6,3,3,0,0,0,0
34,No,Travel_Rarely,304,Sales,2,3,Other,786,Male,60,2,Sales Executive,4,Single,18686,1,No,22,4,6,5,3,6,5,1,4
33,No,Travel_Rarely,586,Sales,1,3,Medical,855,Male,48,2,Sales Executive,1,Divorced,21816,1,No,22,4,9,5,3,9,8,0,8
52,No,Travel_Frequently,890,Research & Development,25,4,Medical,867,Female,81,4,Manufacturing Director,4,Married,19028,3,No,22,4,31,3,3,9,8,0,0
22,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,872,Male,33,2,Manufacturing Director,4,Married,19146,6,No,22,4,4,2,1,2,2,2,2
47,No,Travel_Rarely,249,Sales,2,2,Marketing,903,Female,35,2,Sales Executive,4,Married,17783,0,Yes,22,4,8,2,3,7,6,7,7
31,Yes,Non-Travel,335,Research & Development,9,2,Medical,991,Male,46,1,Research Scientist,1,Single,10322,0,Yes,22,4,4,0,3,3,2,1,2
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1943,Male,77,2,Sales Executive,4,Divorced,2900,3,Yes,12,3,14,4,3,0,0,0,0
50,No,Travel_Rarely,1126,Research & Development,1,2,Medical,997,Male,66,4,Research Director,4,Divorced,6615,9,No,22,4,32,1,2,5,4,1,3
41,No,Non-Travel,247,Research & Development,7,1,Life Sciences,1035,Female,55,5,Research Director,3,Divorced,20284,1,No,22,4,21,3,3,21,16,5,10
28,No,Travel_Rarely,1144,Sales,10,1,Medical,1056,Male,74,1,Sales Representative,2,Married,23384,1,No,22,4,1,5,3,1,0,0,0
35,Yes,Travel_Rarely,1204,Sales,4,3,Technical Degree,1100,Male,86,3,Sales Executive,1,Single,10333,0,Yes,22,4,9,2,3,8,7,4,7
33,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1101,Female,54,2,Research Scientist,3,Single,3129,1,No,22,4,14,4,3,13,7,3,8
48,No,Non-Travel,1262,Research & Development,1,4,Medical,1116,Male,35,4,Manager,4,Single,16154,2,No,22,4,27,3,2,5,4,2,1
29,No,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,1120,Female,93,1,Research Scientist,4,Divorced,26968,4,No,22,4,11,1,3,7,5,1,7
24,No,Travel_Rarely,477,Research & Development,24,3,Medical,1173,Male,49,1,Laboratory Technician,2,Single,6409,8,No,22,4,6,2,3,4,3,1,2
26,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1177,Male,82,1,Laboratory Technician,4,Married,13421,1,No,22,4,8,2,3,8,7,0,7
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1215,Female,30,4,Manager,1,Married,9490,2,No,22,4,32,3,3,2,2,2,2
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1270,Male,47,1,Research Scientist,3,Married,16901,1,No,22,4,1,2,3,1,0,0,1
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1361,Male,88,1,Laboratory Technician,2,Married,6762,3,No,22,4,7,3,3,4,2,0,3
56,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1441,Female,90,1,Research Scientist,1,Married,10494,2,No,22,4,5,3,4,3,2,1,0
42,No,Travel_Rarely,1059,Research & Development,9,2,Other,1595,Male,93,5,Manager,4,Single,26362,8,No,22,4,24,2,3,1,0,0,1
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,1675,Female,42,1,Laboratory Technician,2,Single,23826,1,No,22,4,4,3,3,4,3,3,3
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1768,Male,57,1,Laboratory Technician,2,Divorced,8952,8,No,22,4,7,6,2,5,3,0,4
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1821,Female,66,2,Healthcare Representative,2,Married,10842,4,No,22,4,13,2,4,9,7,3,7
58,No,Non-Travel,350,Sales,2,3,Medical,1824,Male,52,4,Manager,2,Divorced,22577,4,No,22,4,37,0,2,16,9,14,14
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1845,Female,67,2,Sales Executive,3,Married,19665,4,No,22,4,10,3,4,8,7,5,7
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1847,Female,73,2,Research Scientist,2,Married,19573,4,Yes,22,4,15,2,3,1,0,0,0
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1854,Male,38,1,Research Scientist,3,Married,6161,3,No,22,4,10,1,2,6,3,3,3
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1885,Male,78,2,Research Scientist,1,Married,13588,5,Yes,22,4,16,2,3,5,3,0,4
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1949,Male,66,1,Laboratory Technician,2,Married,9238,1,No,22,4,5,3,3,5,4,0,2
41,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1999,Male,76,1,Research Scientist,4,Married,21412,3,No,22,4,12,3,3,5,3,1,0
25,No,Travel_Rarely,1382,Sales,8,2,Other,2018,Female,85,2,Sales Executive,3,Divorced,13684,0,Yes,22,4,6,3,2,5,3,0,4
49,No,Travel_Frequently,279,Research & Development,8,1,Life Sciences,2,Male,61,2,Research Scientist,2,Married,24907,1,No,23,4,10,3,3,10,7,1,7
36,Yes,Travel_Rarely,1218,Sales,9,4,Life Sciences,27,Male,82,1,Sales Representative,1,Single,6986,7,No,23,4,10,4,3,5,3,0,3
30,No,Travel_Frequently,721,Research & Development,1,2,Medical,57,Female,58,2,Laboratory Technician,4,Single,10781,1,No,23,4,12,2,3,12,8,3,7
29,No,Travel_Rarely,1328,Research & Development,2,3,Life Sciences,94,Male,76,1,Research Scientist,2,Married,4956,0,No,23,4,6,3,3,5,4,0,4
31,No,Travel_Rarely,746,Research & Development,8,4,Life Sciences,98,Female,61,2,Manufacturing Director,4,Single,20682,1,No,23,4,11,2,3,11,7,1,8
51,No,Travel_Rarely,432,Research & Development,9,4,Life Sciences,116,Male,96,1,Laboratory Technician,4,Married,18725,3,No,23,4,10,4,3,4,2,0,3
26,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,177,Female,61,1,Human Resources,3,Married,8916,1,No,23,4,8,3,3,8,7,5,7
31,No,Travel_Rarely,140,Research & Development,12,1,Medical,246,Female,95,1,Research Scientist,4,Married,6984,8,Yes,23,4,7,0,3,4,2,0,2
45,No,Non-Travel,1195,Research & Development,2,2,Medical,264,Male,65,4,Manager,4,Married,20462,9,No,23,4,22,1,3,20,8,11,8
28,No,Travel_Rarely,1158,Research & Development,9,3,Medical,377,Male,94,1,Research Scientist,4,Married,2613,1,No,23,4,5,3,2,5,2,0,4
42,No,Travel_Rarely,1332,Research & Development,2,4,Other,477,Male,98,2,Healthcare Representative,4,Single,17078,3,No,23,4,14,6,3,1,0,0,0
30,Yes,Travel_Frequently,464,Research & Development,4,3,Technical Degree,514,Male,40,1,Research Scientist,4,Single,3427,9,Yes,23,4,3,4,3,1,0,0,0
38,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,556,Male,42,1,Laboratory Technician,4,Married,12106,1,Yes,23,4,1,3,3,1,0,0,0
55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,597,Female,83,4,Manager,2,Single,9873,3,No,23,4,37,2,3,10,9,7,7
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,692,Male,30,2,Healthcare Representative,4,Divorced,5335,3,No,23,4,15,2,1,13,11,4,7
30,No,Travel_Rarely,501,Sales,27,5,Marketing,747,Male,99,2,Sales Executive,4,Divorced,25275,7,No,23,4,10,2,2,8,7,7,7
25,No,Travel_Rarely,883,Sales,26,1,Medical,781,Female,32,2,Sales Executive,4,Single,22807,1,No,23,4,6,5,2,6,5,1,4
46,No,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,1080,Female,74,2,Research Scientist,1,Divorced,21029,8,Yes,23,4,19,2,3,16,13,1,7
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1204,Female,69,4,Manager,1,Married,24097,8,No,23,4,28,2,3,26,15,15,9
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1321,Female,95,3,Manager,1,Married,25927,1,Yes,23,4,9,2,3,9,1,0,8
39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1458,Female,54,1,Laboratory Technician,1,Single,17181,2,Yes,23,4,11,2,4,1,0,0,0
34,Yes,Travel_Rarely,790,Sales,24,4,Medical,1489,Female,40,2,Sales Executive,2,Single,7815,0,Yes,23,4,16,2,4,15,9,10,10
35,No,Travel_Rarely,1402,Sales,28,4,Life Sciences,1554,Female,98,1,Sales Representative,3,Married,26204,0,No,23,4,6,5,3,5,3,4,2
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1712,Male,74,3,Healthcare Representative,3,Married,3395,3,No,23,4,25,3,2,23,15,14,4
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1878,Male,75,1,Research Scientist,2,Single,26092,1,Yes,23,4,1,2,3,1,0,0,0
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1905,Male,85,1,Research Scientist,1,Married,14460,1,Yes,23,4,5,2,3,5,2,3,0
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1993,Male,84,3,Healthcare Representative,3,Single,13084,2,No,23,4,25,3,3,17,14,12,11
41,No,Travel_Rarely,582,Research & Development,28,4,Life Sciences,2034,Female,60,4,Manufacturing Director,2,Married,5640,0,No,23,4,21,3,3,20,7,0,10
34,Yes,Travel_Frequently,658,Research & Development,7,3,Life Sciences,147,Male,66,2,Laboratory Technician,3,Single,22887,1,Yes,24,4,9,3,3,9,7,0,6
22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,217,Male,80,1,Research Scientist,4,Married,11992,1,No,24,4,2,6,3,2,2,2,2
38,No,Travel_Rarely,322,Sales,7,2,Medical,382,Female,44,2,Sales Executive,1,Divorced,19191,1,Yes,24,4,8,3,3,8,0,7,7
31,No,Travel_Frequently,798,Research & Development,7,2,Life Sciences,442,Female,48,3,Manufacturing Director,3,Married,14034,1,No,24,4,10,2,3,10,9,8,9
21,No,Non-Travel,895,Sales,9,2,Medical,484,Male,39,1,Sales Representative,4,Single,2851,1,No,24,4,3,3,2,3,2,2,2
49,No,Travel_Rarely,1261,Research & Development,7,3,Other,499,Male,31,3,Healthcare Representative,3,Single,12066,8,No,24,4,26,2,3,5,2,0,0
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,807,Female,38,2,Healthcare Representative,2,Married,9931,1,No,24,4,8,2,3,8,7,3,7
29,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,824,Male,81,1,Research Scientist,3,Married,23779,1,No,24,4,10,3,3,10,7,0,7
43,No,Travel_Rarely,589,Research & Development,14,2,Life Sciences,843,Male,94,4,Research Director,1,Married,5200,6,No,24,4,22,3,3,4,1,1,0
44,No,Travel_Rarely,986,Research & Development,8,4,Life Sciences,874,Male,62,1,Laboratory Technician,4,Married,5044,2,Yes,24,4,10,2,2,3,2,0,2
32,Yes,Travel_Rarely,374,Research & Development,25,4,Life Sciences,911,Male,87,1,Laboratory Technician,4,Single,18016,1,Yes,24,4,1,2,1,1,0,0,1
58,Yes,Travel_Rarely,289,Research & Development,2,3,Technical Degree,977,Male,51,1,Research Scientist,3,Single,26227,4,No,24,4,7,4,3,1,0,0,0
35,Yes,Travel_Rarely,622,Research & Development,14,4,Other,1010,Male,39,1,Laboratory Technician,2,Divorced,10074,1,Yes,24,4,5,2,1,4,2,0,2
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1282,Male,83,5,Manager,2,Divorced,19196,4,Yes,24,4,31,5,2,29,10,11,10
57,No,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1483,Male,93,2,Research Scientist,3,Married,2721,0,No,24,4,13,2,2,12,9,2,8
43,No,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,1666,Male,65,4,Research Director,3,Married,3525,1,No,24,4,14,3,3,14,10,6,11
35,Yes,Travel_Frequently,880,Sales,12,4,Other,1667,Male,36,2,Sales Executive,4,Single,10414,3,Yes,24,4,13,2,4,11,9,6,7
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1868,Male,73,1,Research Scientist,4,Single,14753,1,Yes,24,4,1,3,2,1,0,1,0
